code,entry_date,exit_date,entry_price,exit_price,shares,exit_reason,pnl,pnl_pct,holding_days,trade_group,assumed_slippage_pct
4063.T,2024-07-01,2024-07-24,6063.660193471622,6243.445030219528,2115,max_holding_days,367230.16594776866,2.9649556705283464,15,4063.T:2024-07-01,0.1
6857.T,2024-08-22,2024-08-28,6557.953028955587,6148.792629335993,1924,po_break,-799448.4981913746,-6.23914806667586,3,6857.T:2024-08-22,0.1
6857.T,2024-12-19,2024-12-23,8267.332008331685,8696.616340555665,1515,stop_sma20_break,637515.5724450484,5.1925377109731885,1,6857.T:2024-12-19,0.1
8035.T,2025-01-20,2025-01-22,26073.018139672255,26576.103437709593,483,po_break,230275.43609109672,1.929524596432719,1,8035.T:2025-01-20,0.1
4063.T,2025-05-30,2025-06-06,4524.284754518994,4474.108451980317,2793,po_break,-152708.66910340168,-1.1090438657416435,4,4063.T:2025-05-30,0.1
6857.T,2025-06-02,2025-06-24,7199.938792552367,9838.940872854593,1753,max_holding_days,4611236.068743072,36.653118260283215,15,6857.T:2025-06-02,0.1
8035.T,2025-06-18,2025-06-24,24011.46348617099,23899.794816835507,547,po_break,-74186.49127238107,-0.46506398662370385,3,8035.T:2025-06-18,0.1
4063.T,2025-07-03,2025-07-14,4708.789576429281,4553.443802749579,2801,po_break,-448095.26992438466,-3.2990595811992485,6,4063.T:2025-07-03,0.1
6857.T,2025-07-23,2025-07-25,11298.226897197324,11265.696126193197,1163,po_break,-50954.207915901316,-0.2879281085441554,1,6857.T:2025-07-23,0.1
6857.T,2025-07-24,2025-07-28,11577.56485472265,10384.55275557849,1135,po_break,-1366532.2342724674,-10.304516658850883,1,6857.T:2025-07-24,0.1
8035.T,2025-07-18,2025-07-30,27271.24814883724,26633.720483167235,481,po_break,-319614.9521432692,-2.3377282264111843,6,8035.T:2025-07-18,0.1
8035.T,2025-10-16,2025-10-20,29419.55988045454,30187.21711306859,439,po_break,323917.837567489,2.6093430212192237,1,8035.T:2025-10-16,0.1
8035.T,2025-10-28,2025-11-17,30555.08662734747,31998.44827265625,424,po_break,598723.9882121211,4.723801515970627,12,8035.T:2025-10-28,0.1
8035.T,2025-11-14,2025-11-18,31735.239642857137,32265.681318073974,410,po_break,204360.898041912,1.6714594916765524,1,8035.T:2025-11-14,0.1
8035.T,2025-12-10,2025-12-15,33500.51263974043,30484.139177655346,389,stop_sma20_break,-1185814.2915295814,-9.003962102080997,2,8035.T:2025-12-10,0.1
6857.T,2025-12-09,2025-12-16,20442.62392950332,19483.949544679963,639,po_break,-625349.4721271263,-4.689585779836081,4,6857.T:2025-12-09,0.1
6857.T,2025-12-15,2025-12-17,19777.86525689267,19234.539779691517,649,po_break,-365277.76013792004,-2.7471391383445787,1,6857.T:2025-12-15,0.1
4063.T,2025-12-24,2026-01-21,4882.408539754413,5382.6971815025645,2621,max_holding_days,1297804.1089741974,10.246759108227277,15,4063.T:2025-12-24,0.1
6857.T,2026-01-08,2026-01-21,20592.57103534568,20900.60130012004,623,trail_sma10,178977.73177192823,1.495831988369245,7,6857.T:2026-01-08,0.1
6857.T,2026-01-22,2026-02-06,22391.92069994529,23344.824072309417,580,trail_sma10,539420.2999872392,4.2555678234714955,10,6857.T:2026-01-22,0.1
6857.T,2026-02-19,2026-02-24,27445.09917635866,25439.87344256257,475,po_break,-965042.404550137,-7.306316223930431,1,6857.T:2026-02-19,0.1
6857.T,2026-02-27,2026-03-03,27005.257908207488,25938.694748997812,479,stop_sma20_break,-523563.8299228355,-3.9494648147223366,1,6857.T:2026-02-27,0.1
8035.T,2026-02-24,2026-03-05,43318.60419321767,42054.25832102689,298,po_break,-389495.62642747303,-2.9187133236133422,6,8035.T:2026-02-24,0.1
4063.T,2026-03-12,2026-03-24,6103.010596298125,6212.632974152518,2102,stop_sma20_break,217482.49685738972,1.7962016635017175,6,4063.T:2026-03-12,0.1
4063.T,2026-04-02,2026-04-24,6514.507999999999,6797.196,1973,max_holding_days,544611.428004002,4.339360700762063,15,4063.T:2026-04-02,0.1
