code,entry_date,exit_date,entry_price,exit_price,shares,exit_reason,pnl,pnl_pct,holding_days,trade_group,assumed_slippage_pct
PFE,2024-07-08,2024-07-31,24.599318526164296,27.69252133926393,252066,rsi_half,773100.7628330127,12.57434351203528,16,PFE:2024-07-08,0.1
PG,2024-07-19,2024-07-31,160.49595619076214,153.34753743505814,78425,stop_sma20_break,-572921.3289098887,-4.453955679236888,7,PG:2024-07-19,0.1
WMT,2024-07-24,2024-07-31,69.29363273382207,67.84112306572983,178721,po_break,-271848.4107367379,-2.0961661422367106,4,WMT:2024-07-24,0.1
PFE,2024-07-08,2024-08-06,24.599318526164296,26.387775275700474,252066,trail_sma10,444383.0826354556,7.270350792986169,20,PFE:2024-07-08,0.1
LIN,2024-07-24,2024-08-12,438.84578767996567,436.5528645561616,28220,po_break,-77058.16553680309,-0.5224894913372746,12,LIN:2024-07-24,0.1
KO,2024-07-17,2024-08-15,61.36762389994997,65.18741725038733,103197,max_holding_days,387661.16409428837,6.224443945662483,20,KO:2024-07-17,0.1
IBM,2024-08-14,2024-08-16,182.6697609512435,184.6223521955216,67411,replaced,131626.12836803077,1.0689187055975102,1,IBM:2024-08-14,0.1
KO,2024-08-14,2024-08-16,64.946688655508,65.3964132534872,189505,replaced,85225.059940048,0.6924519283263875,1,KO:2024-08-14,0.1
XOM,2024-08-14,2024-08-21,110.70592928861187,108.46020759087403,111055,stop_sma20_break,-261568.37080785094,-2.028546900937178,4,XOM:2024-08-14,0.1
PG,2024-08-15,2024-08-21,161.91964387184964,162.29225176703096,75897,po_break,15976.46629892442,0.23011901846585747,3,PG:2024-08-15,0.1
LIN,2024-08-15,2024-08-28,442.3489244704168,461.7682992553711,13868,rsi_half,263038.7406884316,4.390058099090743,8,LIN:2024-08-15,0.1
PEP,2024-08-20,2024-08-30,162.91156303028964,161.2087440582247,75637,stop_sma20_break,-141053.86242370226,-1.0452413201316624,7,PEP:2024-08-20,0.1
T,2024-08-14,2024-09-03,18.024653933923013,18.40419242539458,682258,replaced,258943.17211440878,2.105663125976931,12,T:2024-08-14,0.1
GE,2024-08-14,2024-09-04,166.94918561665358,161.67154941899474,73699,stop_sma20_break,-401066.0199069547,-3.16122308603366,13,GE:2024-08-14,0.1
XOM,2024-09-03,2024-09-05,109.46164681085024,108.5167903176281,113551,stop_sma20_break,-119665.23441905597,-0.8631849791688739,1,XOM:2024-09-03,0.1
AMGN,2024-08-29,2024-09-09,314.41530976209657,305.130494067585,39525,stop_sma20_break,-379226.1142737537,-2.9530418545893777,5,AMGN:2024-08-29,0.1
LIN,2024-08-15,2024-09-11,442.3489244704168,454.3503846634488,13868,po_break,160218.536947433,2.7131206902786476,17,LIN:2024-08-15,0.1
VZ,2024-08-14,2024-09-13,36.25456192613457,39.149778207265705,338845,max_holding_days,968254.3689636281,7.985798551448164,20,VZ:2024-08-14,0.1
TMO,2024-08-20,2024-09-19,606.9403814002503,613.7546482887469,20333,max_holding_days,126144.29262446826,1.1227242571627327,20,TMO:2024-08-20,0.1
PG,2024-08-30,2024-09-19,162.5885053859099,164.85743158505,76846,po_break,161776.4474628836,1.395502218164002,12,PG:2024-08-30,0.1
LMT,2024-09-13,2024-09-19,545.0067496144806,543.4093488757368,22929,po_break,-49104.94789979705,-0.2930974230821448,3,LMT:2024-09-13,0.1
PEP,2024-09-13,2024-09-19,167.86020785637803,165.91992854899195,74588,po_break,-157169.54938641464,-1.1558899706869075,3,PEP:2024-09-13,0.1
PFE,2024-09-18,2024-09-20,26.680734383078182,26.21913700804949,467795,replaced,-215932.94405154695,-1.7300774723856605,1,PFE:2024-09-18,0.1
JNJ,2024-09-19,2024-09-24,159.32185775448343,155.71307564381658,78851,stop_sma20_break,-296976.4879748866,-2.265089148174526,2,JNJ:2024-09-19,0.1
NOW,2024-09-04,2024-09-26,166.10994424438474,178.55126573181153,74574,trail_sma10,914947.7260669831,7.489811368019517,15,NOW:2024-09-04,0.1
AMGN,2024-09-18,2024-09-26,316.5577250750404,296.7671063660764,39615,stop_loss_pct,-796153.7917543795,-6.25181985505886,5,AMGN:2024-09-18,0.1
TMUS,2024-09-18,2024-09-26,198.16412054839475,197.51457087338989,63228,po_break,-53578.71300181578,-0.32778369424661946,5,TMUS:2024-09-18,0.1
NEE,2024-09-23,2024-09-27,80.12347549510866,80.06850997221274,156913,po_break,-21192.907601985447,-0.06860102180574756,3,NEE:2024-09-23,0.1
CMG,2024-09-25,2024-09-27,58.05799999999999,57.93201167678833,213162,replaced,-26855.92295244493,-0.21700424267399043,1,CMG:2024-09-25,0.1
KO,2024-09-18,2024-09-30,68.89969598255313,68.86724509127139,181918,po_break,-18434.544433325715,-0.04709874378829859,7,KO:2024-09-18,0.1
COST,2024-09-26,2024-09-30,897.7738047863696,882.1935027544062,13885,stop_sma20_break,-228689.91674641462,-1.7354373617161745,1,COST:2024-09-26,0.1
